person,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
Presperín,0.00806958135,-0.0304097664,0.0185562316,0.0186455753,-0.139984787,0.104974173,0.196559235,-0.0446442254,0.00937618595,0.0443138108,-0.0368139446,-0.175963417,-0.0434454344,-0.0873512402,-0.00453750463,-0.0729200318,-0.120186269,0.0903114378,-0.1309136,-0.0124542322,0.0280925911,0.0318661295,0.0622985512,0.0921288654,0.0669025481,-0.0831360817,0.00733196829,-0.059171658,-0.0623230413,0.0213696491,0.0999908298,-0.0234815199,0.00424341671,-0.0560262576,0.0730205029,-0.0684390441,-0.057594832,0.060528934,-0.06140057,-0.0717368722,0.0260494109,0.0454402938,-0.0629703328,-0.0285106562,0.0158850867,-0.0648929626,0.0585519448,0.209118962,0.0902161449,-0.0473108292,-0.0454876088,-0.0139629962,-0.0551496744,-0.0759260431,-0.0377851427,-0.00507698487,-0.00611007726,0.0431635603,0.118093245,-0.0656012148,-0.217281923,0.0219471734,-0.0311638024,-0.0251876432,-0.0219100546,0.0182915945,0.0518294387,0.00438070484,-0.0421717241,-0.058757104,-0.0260339249,-0.0510852411,-0.0715819001,-0.00280266535,-0.118558012,0.0540460683,0.106234863,0.0541238561,-0.00832451135,0.0906277746,-0.0396487936,0.0450414754,-0.0797582418,0.00537054893,0.15315862,-0.0167671908,-0.035808228,-0.0445525609,0.121293418,0.057695087,0.000156347742,0.0135071222,0.0379139557,0.101392969,-0.0981273726,0.0435249656,-0.166030258,-0.138377845,0.151114479,0.117732435,-0.0596040338,-0.0144603085,0.0586747825,0.0021845228,0.0570674017,0.0227955002,-0.00367269339,0.127095252,0.0397276022,0.202431411,0.00928984676,0.094866015,0.0624605194,-0.100337937,-0.0350435115,0.000634154421,0.0819651484,-0.17828162,-0.129450262,0.0283862986,0.0917626247,-0.0158766992,0.152240783,-0.152638853,0.164179683,-0.107236385,0.0603224486,-0.0624338984,-0.140284106,-0.00458245911,0.102521844,-0.00944297202,0.0680596754,-0.0247327052,-0.140405014,-0.0757260099,-0.253461599,0.00383827067,0.173817918,-0.134802386,0.0109043447,0.062158335,-0.000411243178,-0.0585381836,-0.0794008598,0.0351931415,-0.15397954,0.138169378,0.035469912,0.0811561644,-0.117990561,-0.0231164973,0.123999782,-0.0384658426,0.11617168,0.057489533,-0.15323253,-0.00806205999,0.0389698707,-0.113333985,-0.0565994829,0.113656454,-0.0877789184,-0.0823676288,0.149649039,-0.11289794,0.119083852,-0.106445514,0.193457395,-0.162915245,0.0906569362,0.0361083411,-0.132401347,0.109519117,-0.0373321399,0.0230744425,-0.0531242564,0.00756583456,-0.0513911992,0.0130542926,-0.03252884,-0.160535485,0.157677323,0.0768641531,0.0190931279,0.028105136,0.141062602,0.0557426549,0.185930222,0.0474115387,-0.0399747826,0.141651735,0.143933207,-0.0953210965,-0.0741934106,0.0704722106,0.0481750481,-0.205148399,0.0496679954,-0.0642263815,0.0948248953,-0.0437345505,0.0130043477,0.0364457555,0.155790523,-0.132510871,-0.113271423,-0.171035424,-0.0267620273,0.0579520911,0.212790415,0.0977144539,-0.059383966,0.030900538,-0.0927525833,-0.0251151603,-0.00996118411,-0.032397043,-0.0287992042,-0.0247414913,0.0245268159,0.0186038259,-0.125797555,0.0815490931,-0.0278749913,0.122001983,-0.00229413947,0.203547701,0.150957465,0.0229596701,0.103143603,0.178324744,-0.00145521748,0.0386927687,0.186161011,-0.174473017,-0.0536190085,0.150400341,-0.0270066988,-0.00787422527,0.00111913565,0.122949861,-0.0417817645,0.0273434334,0.0671438873,0.0288631022,-0.0204585679,0.143251285,-0.0744557381,0.0267220661,0.0614695325,0.0221241787,0.0123708788,0.0428884551,0.098895289,0.13029699,-0.041286625,0.0386702605,-0.147629037,-0.070399411,0.125237986,-0.0845183507,-0.070460014,0.0185628608,0.17702274,-0.164115906,-0.0670154914,0.022189755,-0.0215131622,-0.183138743,0.0644716099,0.0933733061,0.116438448,0.236306503,-0.0653329492,-0.116913199,-0.030109873,-0.0129912617,-0.000496737135,0.109348677,-0.0812616274,-0.151677027,0.00796314701,0.0021463912,-0.102022044,-0.131485954,-0.00140843866,0.104199603,-0.0950605422,0.0349726342,0.0874667317,-0.062372949,-0.0658028945,0.200794637,0.00109254546,0.00824587326,-0.000296013139,-0.0277361572,0.12858443,0.0285990443
Migaš,-0.50141263,-0.03523353,0.6154239,-0.00475911,-0.2968643,0.84571564,0.40651903,-0.22947879,0.46010077,0.06409802,0.46940544,-0.3585323,-0.64451134,-0.40280506,0.25420374,-0.28072387,-0.78919196,0.9701756,0.08532716,0.1266037,-0.3395545,0.3983361,0.54960483,-0.22412202,0.24788246,-0.8568359,-0.24658279,0.0259636,-0.36843586,-0.3400489,0.60512626,-0.8597049,-0.17205718,-0.81080276,-0.12239705,0.07989238,-0.5419242,0.14868489,0.08665723,-0.36420044,0.19716252,-0.14892264,0.55682,-0.13242936,-0.05997324,-0.11228581,0.08444662,0.33295277,0.16961256,-0.25230604,0.06777005,-0.37535408,-0.33480737,-0.19126639,-0.17573641,-0.40431747,0.27173394,0.2603964,0.5625686,-0.17311315,0.08782328,-0.1745903,-0.20375583,-0.25173843,-0.25645837,-0.34467584,-0.13411036,-0.33501515,-0.01705861,-0.09671243,0.18290699,-0.6984695,-0.554739,0.0203398,-0.7256711,0.3082363,-0.19545141,0.53957444,0.3020923,0.40959886,0.3061858,0.15011545,-0.18942726,-0.04756494,0.4722281,-0.44170445,0.15131177,0.04656648,0.45842832,0.31540498,-0.09015721,0.07782611,0.10763355,-0.13416332,0.24579988,-0.49529627,-0.36984047,-0.16993429,0.28414148,0.4342602,-0.71948534,-0.11776189,0.49178317,0.25873956,0.50473493,0.43691242,0.3444949,0.14903636,0.6658192,0.78421247,0.6668587,0.3025419,0.20478965,-0.42216364,-0.1686951,-0.16514322,0.0754789,-1.0890672,-1.1607193,-0.33872572,0.8326815,-0.14700098,0.43791303,-0.47361904,0.39741337,-0.33603922,0.45620874,0.02355481,-0.5548569,-0.4943661,0.6770967,0.10604411,0.05183465,-0.13419826,-0.43120584,0.08582237,-0.9779539,0.39833233,0.08866483,-0.2007585,-0.13906702,0.5430661,-0.46152064,-0.06937113,-0.21025343,0.41967016,0.08128884,0.7419798,0.36704955,0.3581757,-0.508611,-0.02419557,0.9040231,-1.0165267,0.90444314,0.6066976,-1.0530939,-0.2387654,-0.7190207,0.17972861,-0.4998943,0.94436324,-0.3601791,-0.45931277,0.1375027,-0.92361087,0.21162656,-0.27958634,0.9572682,-0.8112578,0.31267524,0.32991156,-0.5167671,0.5126706,-0.85840875,-0.11177677,-0.3195991,-0.34876356,0.13361357,0.47149613,0.15817963,-1.1994854,0.24003462,0.34248078,0.52928627,0.13594532,0.43245995,0.7987446,0.27544296,0.4292708,-0.5287443,0.05968174,0.9674112,-0.67153704,-0.83885264,0.60266614,0.42440864,-0.34723115,0.17874813,-0.3059077,-0.09841882,0.21047246,0.31805164,-0.01649364,0.3482162,-0.7574279,-0.07640892,-0.5865845,0.39601964,-0.06209611,0.6204846,-0.1977534,0.10180571,0.21124822,0.12770757,-0.35402325,0.559982,-0.44030493,0.17946436,-0.15181845,0.74142385,-0.12844823,-0.2787046,0.26453662,-0.01857602,0.04743216,-0.9291616,0.6809571,0.71258014,0.37597483,0.01582006,1.3095206,0.4854349,0.8359168,0.5730618,-1.1544095,0.16358997,0.5089435,-0.1974202,-0.6999196,0.16795643,0.59739476,-0.26578414,0.3073149,-0.0772972,-0.35698137,-0.55018437,0.79430294,-0.2898746,-0.15276045,-0.04975826,0.5905925,0.61554414,0.35475153,0.09765898,0.76052684,-0.6429542,0.2136039,-0.280746,-0.42625418,1.1371179,-0.28370988,-0.3122323,-0.34207743,0.80553573,-0.73710686,-0.14249608,0.5113297,-0.62207085,-0.37746102,0.5194246,0.61978287,0.39237785,0.6045047,-0.08984086,-0.9803329,-0.0216649,0.25653103,0.35706335,-0.30438575,0.10544024,0.02428435,-0.46215484,0.5516518,-0.07406592,-0.5559622,-0.37256032,0.02634746,0.10415187,0.5942688,-0.5779952,-0.42796004,-0.28635865,0.57326734,-0.41577432,-0.49758703,0.41237015,-0.47534123,0.8591367,-0.53383505
BélaBugár,0.22857117383333336,-0.2979928779166666,0.2851574746666667,-0.13543554466666663,0.31188557303333325,0.7187984840000001,0.3994496788333333,-0.4161781046333333,-0.24725351711666665,-0.4119589246666668,0.4670691553333333,0.12920491583333332,0.07865181066666665,0.4587632282833333,0.028699181049999994,0.45769290983333333,0.41383087499999993,0.6190323410833334,-0.23453200649999995,-0.7538796788483334,-1.1453951866833334,0.10568154399999997,0.2763080396,-0.012130284,0.3422568534166666,0.08706019100000001,-0.26439385683333333,-0.09050119475,-1.1254047803333334,0.2633577918333333,0.6174351303333333,-0.26717210025000004,-0.20568003250000003,-0.6235666575,0.2323824414333333,-0.3302275272333333,-0.2352639048333333,0.4039774404683332,-0.28021364666666665,-0.5717028845000001,-0.14835857499999996,-0.32835035783333333,0.352015425,-0.3788992144833334,0.012364352966666672,-0.56328763525,-0.5435949387833333,-0.13524750336,-0.16310705250000002,-0.282160226,-0.7798284013333333,-0.07373575471666664,-0.03895492599999997,0.2687549763333334,-0.18191856375000004,0.14589378325,-0.60084493725,0.25081065883333337,0.5169745491866667,0.36210041176666663,0.19896160366666668,-0.1405517513333333,-0.6934947399999999,-0.5276229406666667,-0.52862973505,-0.2244560763333333,0.3133889487166666,-0.04690406854666666,0.47815481400000004,-0.26028891216666666,0.27430752455,-0.6456883211666666,0.003335575166666683,0.0070902554999999895,-0.30914080583333337,0.3778809136666667,0.06959871343333336,0.08233166283333329,-0.20848634364999996,0.92455263985,-0.27317804553333336,0.21829728878333332,0.16147647650000005,0.13288637418333332,0.020506453300000033,-0.16369614433333332,0.20476272433333334,-0.1121761612288334,0.12800675133333336,-0.25671148920000003,0.1150860173333333,-0.4918947506666666,0.025143507666666686,-0.6428746708333334,-0.19871156966666667,-0.4787478747666665,-0.12248532993333333,0.06605653969999997,-0.03056943473333333,-0.1644479386,-0.27523244083333337,-0.20127721551666666,0.27690745057666666,0.4413925676666666,-0.4803567583333333,0.3134722780416667,0.11388673175000001,-0.1953615951666667,-0.2688113938333333,-0.10714980133333334,-0.2832536391666666,0.5965410176916667,-0.33241229766666663,-0.16312023283333335,0.08723674925000002,0.7040505383333332,0.22936649611666668,-0.8787099499166667,-0.5340688705,0.08825583066666669,-0.03240899166666665,-0.33673871281666673,0.25475284866666664,0.03066243399999999,0.46698572603333327,0.6060425199999999,-0.46017725628333334,0.0655655395,0.15427577416666666,0.2712310371666667,0.22083579583333332,0.2729755101666667,-0.016292915833333345,-0.020569480308333346,-0.009319407666666668,0.3556534253166667,-1.0739296571666668,0.25462385211666666,0.4264504039999999,-0.27552526373333336,0.4440848129999999,0.06284356300000002,-0.012703415333333329,-0.48441481233333333,-0.346206462,0.1431596686666667,0.03966261266666667,-0.1472975107333334,0.03515707738333333,-0.06432987916666667,-0.3986287161666667,0.24186600619999998,-0.16538747883333335,-0.724706984,-0.026095325333333374,0.033914941833333316,-0.26882080033333333,0.9031810000833334,-0.45305873064999996,-0.18386800339999998,-0.0814518945,0.2590560255,0.5654200385,-0.4787993108333333,0.6018417284333334,-0.3195520195,0.28033342050000004,-0.33826942466666665,0.1947563876666667,-0.52434495,0.33080294925,-0.10941568316666665,0.11410626183333333,-0.2361717645666667,-0.13369431533333329,0.037447710833333314,0.27290154949999995,0.6936056953333333,0.6740982474833332,-0.2977223136666667,0.6125928261666667,-0.2865244682166667,0.678065143,0.04770714116666668,0.13244151215000002,0.2452189298333333,0.22038760750000005,0.008726795333333334,0.3343436712666667,-0.010439540499999992,-0.5374452396499999,-0.47291484833333336,0.4321722126166667,0.20117958616666665,0.1239389414528667,0.3901941856833333,0.1806612218333333,0.2283999366666667,0.5210961003333334,0.1307667052166667,-0.12482568846666665,-0.14935013066666666,-0.31621497898333334,0.3067806831666666,0.13339195950000002,0.1922607651666666,-0.109497136,-0.44779536916666657,-0.13674574266666664,0.1379464983333333,0.5026563411666667,0.22985778066666665,-0.5267203321666668,0.11118027413333333,0.25790813538999996,-0.19646584951499999,0.18467123066666666,0.16293666050000002,0.012124001333333351,-0.012452124000000004,0.06612549416666665,-0.16081613675,-0.5833615563833333,0.54417231245,-0.1558512786833333,0.3932898646666667,-0.7835225729666666,0.21549870984999994,0.30959882755000007,0.2357321731516667,-0.5056435529966666,0.021134598833333323,-0.41201038433333337,0.5333888821666667,0.07152902206666667,-0.5039568633333334,-0.17444857199999997,-0.23795808963333331,0.4979081283333333,-0.2890749501666667,-0.44034159916666665,0.3201502253333333,-0.4674019860000001,0.42696456766666663,-0.15241570618333336,0.33821567049999995,-0.8140467261500001,-0.05221251640000001,-0.2662843071666667,0.424684114,-0.1457654028333333,0.3003396518333333,0.0015381683333333628,0.10360311299999998,0.1021938655,0.4894090393333333,-0.7546526662666667,0.11135829100000001,-0.02682112937333334,0.2034921731666667,0.635388962,-0.31054176575000003,0.37031418850000003,0.4377044626666667,0.39872586216666667,0.27733949616666664,-0.017807152883333326,0.16063896284999998,-0.3722627969166667,0.8430037116666668,0.02621581774999998,0.09654798663333335,0.21153910097666664,-0.11109203583333337,-0.2826592378050001,0.07091253281666667,0.04730810001666669,0.03416104100000001,0.6577613215000001,0.06488963428333328,-0.24188057102616667,-0.046440852666666615,0.20244931749999998,0.5668574869999999,-0.6470504295,-0.07280872351666669,0.29322401016666666,-0.6947221435,-0.20767173383333337,0.5625167223333333,-0.4053909604999999,-0.22197291516666665,-0.3310348982116667,-0.06996320033333335,0.06089296299999999,-0.1627428268333333,-0.04637563866666666,-0.11634007017000002,-0.46855200860000007,-0.6302774433333335
PavolHrušovský,-0.19504599,-0.42258363,0.5779968600000001,-0.059633327500000013,0.14231483250000002,0.38863187750000006,0.9477710425,-0.07933970750000002,0.44328687,0.24671891999999998,-0.14785980499999998,0.5595071097275001,-0.14420113249999997,0.050832569999999994,-1.2508154525000001,-0.023688084999999998,0.21189064874999997,0.2514001575,0.0644146425,-0.7861749775,-0.5523275774999999,0.7064348525,-0.5565142075,-0.38018485750000003,-0.14589330499999997,-0.32368161,-0.024253762500000026,-0.37847214249999994,-0.8500328875000001,-0.44206368250000005,0.183172255,0.05037816749999996,0.3055243275,-0.3863931725,0.06442808250000001,-0.215824005,-0.28677895,0.1842893125,-0.2868716525,0.061786114999999975,1.057670115,-0.48673114250000005,0.53779735,0.009903167499999976,0.4869709299999999,-1.0430133050000001,-1.144972625,-0.5367085025,1.0964823049999999,-0.44929931,-0.261038125,0.30820527249999996,0.001924849999999978,0.8305988125,-1.00874715,0.1395799125,0.14076236749999999,0.1489345,0.32832529000000005,0.05071891249999999,0.1259423915,0.5877551625,0.13454916250000004,-0.8010091000000001,-0.33198642750000007,0.07046209000000003,0.41276551,0.13887533999999999,0.3740669425,-0.44674443750000004,0.06793158250000003,-0.8723663675,-0.34268207,0.7956433775,-0.48204919500000004,-0.15119057749999998,-0.7449805125,-0.7027505749999999,-1.0870661799999999,-0.15630348499999996,-0.9461512675,0.0001429980000000053,0.18272118,0.431550155,0.23515462249999997,-1.07570535,0.152727485,-0.35192441,-0.09445334750000002,0.0934035275,0.502937498225,0.3768036025,0.6879789425,0.002320125000000006,-0.06709694999999999,-0.9955863775,-0.4586900875,-0.8744349325,0.6851197099999999,0.6519217025,-0.572560015,-0.39675804000000003,0.400231745,-0.1642466875,0.4533057,0.0797291025,0.838115795,0.24973762500000002,-0.16390598250000005,0.13031150249999998,-0.25913369499999994,0.26582469500000006,-0.4241201050000001,0.016179527499999978,0.3333013225,1.4302297725000002,-0.2310579675,-1.16092435,0.5540227175000001,-0.44752448,-0.3099926250000001,-1.35662349,-0.046541567500000006,0.08048034999999998,0.18024916500000004,0.059096362499999916,0.3860112175,0.0388766175,-0.29658313500000005,0.075218387,1.019951275,-0.295972341725,0.6129447975,0.11617909499999995,-0.6002536749999999,-0.315242585,-0.5935300124999999,-0.7493005825,0.10762960000000005,-0.7409884625,0.20214377499999997,0.008359535000000001,-0.49075932749999995,0.028561377500000013,-0.5794046174999999,0.9066914125000001,0.15702320249999996,0.011224335000000085,0.07923201500000002,-0.44866073000000006,-0.05665770000000003,-0.11072260000000002,-0.04607976250000001,-0.709241185,0.13777763249999997,0.30838532625,-0.24180241749999998,0.20608242999999998,0.9154491450000001,-0.041909127500000004,-0.0712062425,0.7354109599999998,0.28351977500000003,-0.27114902500000004,0.08852751500000001,-0.26134231500000005,-0.36976171999999996,-0.357746405,-0.17828327249999998,-0.958055815,0.6283184925,0.37525571999999996,0.7234804075,0.43279336,-1.0585640175,0.217545485,-0.06413925249999997,0.37598141500000004,-0.22806376750000001,-0.14959214999999998,0.5056072575000001,-0.24761414500000006,1.2355077075,-0.52501679,0.5128906999999999,0.06125127749999999,-0.465575225,0.11655887750000002,0.7699942424999999,0.49386315000000003,0.29412515000000006,0.24280819499999998,0.18459005250000005,0.5537834225,0.13944789,-0.3249500125,0.487300835,-0.425536645,1.1028159849999999,-0.3431993175,-0.21270141500000003,0.28186363500000006,0.18408711249999998,0.31612584750000006,1.0938175325000001,-0.32850342000000005,-0.26658797,0.648634905,0.4142992649999999,-0.21373564750000001,0.7132860324999999,0.17490099,-1.45414126,0.3250211875,-0.10910062500000002,-0.23959389424999997,0.3324605225,0.021170485000000017,0.91535967,0.506114235,-0.068375967225,-0.2799769,0.056782038499999965,0.719682975,0.42991956,-0.016207830000000034,-1.84054356,0.496265095,0.7613758,0.6440939025000001,-0.19702485749999998,-0.23268695250000004,0.20415116750000004,1.8288086749999999,0.3335957375,-0.06546147250000002,-0.21825908500000005,-0.8136711500000001,0.17715229,-0.1485172225,0.517446535,0.23010139750000003,-0.6589813975000001,-0.5182956900000001,0.30710980499999996,-0.97532369,-0.42194878999999996,-0.10676175499999996,0.09209505,0.8285616249999999,-0.51664073,0.009249623749999936,0.7634992625000001,0.08465169999999995,0.3031953625,0.6849317149999999,-1.164922645,0.07302858749999999,0.13885604500000004,-0.5950884274999999,0.3780818374999999,-0.6180351275,-0.08649588499999997,1.2062285799999999,0.167891955,-0.6959070125,0.538872705,0.25498178000000005,-0.03368541000000003,0.6754147699999999,-0.3128700875,0.71763645,-0.023949385000000017,0.14095317250000003,0.0755694825,-0.08963575725,-0.24348179499999995,0.2611357525,0.94064146,-0.017640657500000004,0.7943815375000001,-0.3538856125,1.0532714075,0.9593419525000002,-0.2551001224999999,0.14798455250000003,-0.34557750249999997,-0.57375395,-0.40265858499999996,1.2552784575000002,-0.64357877,-0.535670455,-0.7442768015,0.5912969100000001,0.23794601250000003,0.3127315125,-0.06322033499999999,-0.8911001375000001,-0.06432393249999999,0.1649670625
Dzurinda,0.83054328,-0.153237298,1.3429718,-0.33797276,-0.166165188,1.16785181,1.68333423,0.394036293,-0.192526072,-0.099153921,-0.375955641,-0.161082938,0.29553178,0.441189647,-0.0836245865,0.828103006,0.290100068,1.00061703,-0.306424409,-2.33262634,0.108647205,0.715262532,-1.07075644,-0.322711825,1.17717946,0.693896413,-0.49361378,-0.496688694,0.663389146,-0.264407098,0.363556087,-1.04268909,0.57411927,-0.418323368,1.13783693,-0.320380002,-0.309087962,-0.177790508,0.15696241,-0.914544523,-0.530946493,-0.165015638,1.49896729,-0.191641808,0.264903426,-0.449082911,-0.658056438,-0.369383156,1.56765115,0.463459074,-0.511508465,-0.717984915,0.318247139,0.724225998,-1.47686338,-1.11709177,-0.647573113,-0.325193137,1.2518779,-0.0831817314,0.192921594,0.125422314,-1.71932733,-0.705159545,-1.17333376,0.577085018,-0.0203392394,-0.580840588,0.403498441,0.977270126,-0.35999769,0.465839446,-0.323661625,0.0912778527,-0.511115491,1.36336744,-0.733433604,-0.91486001,-0.745681942,1.85255992,-0.475019395,-0.102189116,-0.934517562,-0.440498084,0.437936604,-1.88769579,-0.401561469,-0.310010731,0.296095848,-0.722104669,-0.582417965,-0.779963374,-0.671253741,0.342757016,0.145852253,-0.479227602,0.48225829,-1.19391072,-0.0835002735,0.602586031,-0.919422448,-0.43531242,0.495204121,0.963898778,-0.341680467,-0.430297881,0.0814087018,-0.67252177,0.0870034546,0.8417449,-0.153946087,-0.283848643,0.325139612,0.459169328,0.290188134,0.0879778564,0.353213578,0.120197587,1.1213814,0.761559904,0.574567735,0.776052594,-0.572664857,-0.492998809,-0.265711486,-0.0272516944,-1.01386321,0.0170790553,-0.881144702,-1.00385678,-0.188326761,-0.605544448,0.651785135,0.2383596,-0.346739411,-0.290458202,-0.784693718,-1.7208612,0.747932017,0.581906199,0.797221363,1.55041707,0.372603029,-0.489585042,-0.0176688023,0.420873106,0.0454031043,0.782790482,-0.325860739,-0.33933413,-0.0460802466,0.619278669,0.542211711,-0.822435141,0.23540087,-0.401969701,0.704470813,0.105554983,-0.716144145,-0.459857106,0.996318519,1.1385299,0.246873438,-0.525053203,0.13332586,-0.798587501,-1.48313642,-0.0540612936,-0.166802421,0.0308564082,-0.24072817,0.711540878,-0.331135333,0.965258479,-1.12115097,1.23364305,0.210708886,-0.859430373,0.212971434,-0.309097499,-0.244376168,-1.15835059,0.641476214,0.276217014,1.73645449,-0.0486248173,0.284246445,-0.714673936,1.13136351,0.492175639,-1.12855482,1.49753928,-0.525840163,-0.144691303,0.0143696461,0.000231948972,0.889984667,-0.0949336663,1.01214516,-1.72448647,-0.0331080146,-1.57422221,0.989857197,0.805286884,0.172662064,-0.966585994,0.528065383,0.222498566,0.78331691,0.168170452,-0.946286857,0.147112474,-1.26421165,-0.795534492,1.55397463,1.1189779,-0.248366311,0.966766357,-0.907773614,1.79572177,0.071959272,-0.165012896,0.568832874,0.717959583,-0.164830104,-1.08602953,-0.490209073,0.259775668,0.869888902,0.00684233103,0.675028026,-0.154497847,0.47156024,0.940929055,-0.14833042,-0.414063901,0.61705792,-0.876702905,0.495202035,-0.777119696,0.250120521,0.196812198,-1.44993615,0.0588985309,0.113765731,-0.330143362,-0.987459719,-0.21487467,0.301085293,0.285563767,-0.199786916,0.528137922,0.857891381,1.04359937,-0.216879636,-0.228075281,-0.879086673,0.476700008,-0.625343144,1.11830652,-0.232666656,0.800737977,-0.0322366245,-0.0929636583,-1.07821441,-0.860761464,-0.47026971,1.12654769,-0.0183272157,0.843237519,-0.839547038,-0.0689034536,0.071169503,0.206818461,1.04296589,0.0788358822,-1.1363306,0.0804553479,0.287897855,-0.836283624,0.319394141,-0.478478819,-0.133603796,0.998830318,-1.29339695,0.500614345,0.678051651,-0.976448476,-0.967121899,-0.284971654,-0.164551541,-0.691183686,1.27509069,-0.197248995,-0.492490739,-0.51579833,-0.897112072,-0.435910076,0.599694788,-0.111635491
